datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,date_utc,funding_rate_day_sum,funding_points_in_day
2023-05-26 00:00:00+00:00,1804.65,1837.93,1795.99,1826.81,2175357.921,3959307938.13433,1806113,1117498.096,2034201553.25013,2023-05-26,0.00020368,3
2023-05-27 00:00:00+00:00,1826.81,1835.7,1810.63,1828.85,1194937.504,2181720432.26159,1189923,592996.446,1082791288.39845,2023-05-27,7.76e-05,3
2023-05-28 00:00:00+00:00,1828.85,1930.0,1822.31,1908.36,2905772.688,5415391316.17548,2351903,1529200.675,2851174938.38755,2023-05-28,1.2750000000000002e-05,3
2023-05-29 00:00:00+00:00,1908.36,1928.2,1872.0,1891.5,2477917.179,4704184612.1712,2042709,1238706.239,2352058957.00346,2023-05-29,0.00030000000000000003,3
2023-05-30 00:00:00+00:00,1891.51,1917.0,1880.02,1899.81,2207189.76,4200115983.3063,1950161,1088473.738,2071480220.5058,2023-05-30,0.00024386,3
2023-05-31 00:00:00+00:00,1899.81,1906.57,1845.0,1872.84,2656970.771,4967704528.00343,2173059,1284460.2,2401620012.60467,2023-05-31,0.00013359,3
2023-06-01 00:00:00+00:00,1872.85,1889.61,1837.94,1860.59,2605797.159,4857143174.4757,2178965,1288478.47,2402158194.98644,2023-06-01,0.00025856,3
2023-06-02 00:00:00+00:00,1860.59,1911.0,1846.0,1905.58,2646266.39,4992858140.85456,2296378,1340916.464,2530367163.60785,2023-06-02,0.00022922,3
2023-06-03 00:00:00+00:00,1905.59,1907.09,1878.5,1890.91,1280350.751,2427982701.83077,1270285,624525.602,1184488750.14261,2023-06-03,0.00018807,3
2023-06-04 00:00:00+00:00,1890.9,1914.53,1883.19,1888.54,1547682.823,2939610066.72539,1434481,764805.045,1452784775.80217,2023-06-04,0.00015705,3
2023-06-05 00:00:00+00:00,1888.54,1890.01,1775.0,1810.03,4257292.031,7829891468.02886,3278110,2031022.328,3735831484.46925,2023-06-05,0.00010106999999999999,3
2023-06-06 00:00:00+00:00,1810.03,1898.0,1796.0,1883.26,4333156.268,7988336481.22652,3334936,2241039.993,4132356771.19762,2023-06-06,3.8839999999999994e-05,3
2023-06-07 00:00:00+00:00,1883.26,1897.2,1820.0,1831.31,3703943.621,6871014307.4863,3143949,1815291.688,3367950615.43161,2023-06-07,0.00022658000000000002,3
2023-06-08 00:00:00+00:00,1831.32,1861.41,1827.42,1844.94,1833404.039,3381316556.27167,1890782,922499.105,1701570593.31107,2023-06-08,0.00018296000000000002,3
2023-06-09 00:00:00+00:00,1844.93,1854.77,1825.0,1839.61,1930535.751,3552821831.1683,1864032,952406.122,1753073868.15895,2023-06-09,0.00015641,3
2023-06-10 00:00:00+00:00,1839.61,1844.8,1712.08,1750.64,5551171.332,9774108050.69357,4207698,2683133.418,4722405750.17928,2023-06-10,0.00013209999999999999,3
2023-06-11 00:00:00+00:00,1750.65,1778.36,1737.29,1751.8,2030813.582,3559919133.52975,2005358,1013588.81,1777028014.26622,2023-06-11,0.00010465999999999999,3
2023-06-12 00:00:00+00:00,1751.8,1759.32,1717.5,1741.61,2615423.791,4546659536.76596,2493537,1285318.796,2234849129.43602,2023-06-12,0.00020058,3
2023-06-13 00:00:00+00:00,1741.6,1766.53,1722.53,1739.24,2978916.867,5193391874.7618,2661438,1496623.638,2609581841.66132,2023-06-13,0.00017829,3
2023-06-14 00:00:00+00:00,1739.24,1749.65,1625.5,1650.18,3962845.762,6743167988.43778,3011779,1877819.531,3196728771.28422,2023-06-14,0.00013449,3
2023-06-15 00:00:00+00:00,1650.19,1680.0,1625.56,1665.64,3284979.384,5417639691.08114,2694714,1634652.419,2696209524.80342,2023-06-15,-0.00012674,3
2023-06-16 00:00:00+00:00,1665.64,1730.0,1644.65,1717.31,3099475.105,5225967567.41919,2642700,1597160.64,2694154039.03345,2023-06-16,-0.00014498,3
2023-06-17 00:00:00+00:00,1717.31,1775.0,1713.38,1727.2,2161730.858,3756474597.35009,1966345,1081036.901,1878967507.70796,2023-06-17,0.00016566,3
2023-06-18 00:00:00+00:00,1727.19,1747.5,1710.77,1719.99,1638597.358,2834954534.14003,1617954,804245.787,1391764492.92036,2023-06-18,3.712e-05,3
2023-06-19 00:00:00+00:00,1719.99,1753.0,1689.29,1736.21,2591602.407,4467229390.33761,2337219,1297281.428,2236816445.50176,2023-06-19,0.00011995,3
2023-06-20 00:00:00+00:00,1736.2,1796.84,1713.57,1791.37,3466422.973,6080886439.10825,3113824,1778252.848,3120673088.4895,2023-06-20,3.5419999999999996e-05,3
2023-06-21 00:00:00+00:00,1791.37,1901.6,1786.56,1888.31,5330798.831,9829732060.96629,4491068,2676902.493,4936106697.00964,2023-06-21,0.00010782000000000001,3
2023-06-22 00:00:00+00:00,1888.3,1933.7,1862.0,1871.36,3137860.418,5950906236.05417,3050141,1562217.337,2963271671.93831,2023-06-22,0.00030000000000000003,3
2023-06-23 00:00:00+00:00,1871.37,1938.48,1859.96,1892.2,3405962.433,6453773157.88428,3157195,1694368.58,3211033496.7969,2023-06-23,0.00024288,3
2023-06-24 00:00:00+00:00,1892.2,1905.6,1863.0,1874.48,1763224.894,3321937126.86462,1924133,859977.779,1620435429.27686,2023-06-24,0.00023414,3
2023-06-25 00:00:00+00:00,1874.47,1929.96,1867.84,1898.27,2781158.136,5289332862.49297,2826509,1388813.932,2641581494.1643,2023-06-25,0.00030000000000000003,3
2023-06-26 00:00:00+00:00,1898.26,1909.32,1836.0,1858.14,3400509.135,6370416998.95966,3162920,1629906.774,3054086373.00139,2023-06-26,0.00024191000000000002,3
2023-06-27 00:00:00+00:00,1858.14,1912.65,1854.14,1889.05,2829280.124,5325411157.57672,2751693,1443244.701,2717068618.00114,2023-06-27,0.00011897999999999999,3
2023-06-28 00:00:00+00:00,1889.05,1889.65,1811.89,1827.26,3088158.07,5721684180.26515,2614615,1448220.376,2683306950.41087,2023-06-28,0.00016075,3
2023-06-29 00:00:00+00:00,1827.26,1879.98,1827.02,1851.19,2244626.491,4161267238.70473,2066231,1138449.423,2110648193.27948,2023-06-29,0.00012685000000000002,3
2023-06-30 00:00:00+00:00,1851.18,1947.31,1820.0,1933.41,5961506.278,11262001146.78503,4411637,3009003.519,5685871065.17313,2023-06-30,0.00023965,3
2023-07-01 00:00:00+00:00,1933.42,1944.69,1908.55,1924.08,1584006.709,3044484799.23761,1625797,796168.922,1530276966.4496,2023-07-01,0.00030000000000000003,3
2023-07-02 00:00:00+00:00,1924.08,1964.0,1883.55,1937.69,2602287.765,5000254512.61926,2103960,1291071.172,2481730922.12985,2023-07-02,0.00030000000000000003,3
2023-07-03 00:00:00+00:00,1937.69,1978.0,1933.04,1955.0,2783862.146,5455730800.61678,2360367,1405631.215,2754986241.00081,2023-07-03,0.00030000000000000003,3
2023-07-04 00:00:00+00:00,1955.0,1967.91,1930.37,1935.72,1913551.422,3733154567.49133,1669357,939300.533,1832725047.47165,2023-07-04,0.00030000000000000003,3
2023-07-05 00:00:00+00:00,1935.72,1942.22,1892.9,1909.88,2290593.319,4386390984.97652,1992180,1116275.998,2137876511.50572,2023-07-05,0.00030000000000000003,3
2023-07-06 00:00:00+00:00,1909.88,1957.94,1844.47,1844.82,4219617.366,8025247594.29251,3152119,2057982.477,3915836529.02027,2023-07-06,0.00022778000000000002,3
2023-07-07 00:00:00+00:00,1844.81,1877.51,1823.74,1870.0,2150375.881,3994359583.46465,1880387,1042857.5,1937342003.66714,2023-07-07,0.00013396,3
2023-07-08 00:00:00+00:00,1870.0,1873.1,1841.28,1864.45,1144653.748,2127599970.73217,1140915,554985.308,1031638575.51181,2023-07-08,4.7180000000000006e-05,3
2023-07-09 00:00:00+00:00,1864.45,1878.98,1855.2,1861.81,1315813.529,2455983243.42244,1242924,649584.518,1212551153.40483,2023-07-09,9.284e-05,3
2023-07-10 00:00:00+00:00,1861.81,1904.96,1845.09,1879.34,2457486.761,4599947109.42808,1893733,1257725.227,2354609787.44919,2023-07-10,0.00014429,3
2023-07-11 00:00:00+00:00,1879.35,1892.32,1861.1,1877.66,1690867.909,3168583574.5677,1481905,827010.251,1549910425.2415,2023-07-11,0.00019729,3
2023-07-12 00:00:00+00:00,1877.66,1901.86,1863.15,1870.81,2514859.274,4739014879.90064,2096738,1254990.16,2365212494.01906,2023-07-12,0.0002561,3
2023-07-13 00:00:00+00:00,1870.82,2014.8,1861.59,2004.78,5072952.783,9872664104.00889,3321989,2644445.768,5147581658.61575,2023-07-13,2.1899999999999977e-06,3
2023-07-14 00:00:00+00:00,2004.77,2031.28,1896.8,1936.74,4202754.58,8269315805.5465,3071455,2059111.021,4053421710.97666,2023-07-14,0.00030000000000000003,3
2023-07-15 00:00:00+00:00,1936.74,1945.89,1925.54,1930.4,1111948.993,2150367734.53819,1118661,545402.38,1054795469.91407,2023-07-15,0.00016771,3
2023-07-16 00:00:00+00:00,1930.4,1942.78,1912.09,1920.97,1270216.239,2450221634.39045,1207129,627896.64,1211296705.60358,2023-07-16,0.00014354,3
2023-07-17 00:00:00+00:00,1920.97,1935.45,1872.0,1910.37,2551243.537,4862622170.96846,2036621,1254136.356,2390640011.1046,2023-07-17,9.085e-05,3
2023-07-18 00:00:00+00:00,1910.37,1916.62,1875.0,1896.46,1989216.045,3773730051.42879,1697737,969002.119,1838454108.7746,2023-07-18,0.00022396,3
2023-07-19 00:00:00+00:00,1896.47,1925.0,1881.0,1887.55,2046151.353,3896411754.63565,1922215,1012288.97,1927862728.48311,2023-07-19,0.00025699,3
2023-07-20 00:00:00+00:00,1887.55,1928.81,1875.6,1890.56,2682007.64,5094834736.36539,2322459,1327609.113,2522542496.07014,2023-07-20,0.00018976,3
2023-07-21 00:00:00+00:00,1890.56,1905.97,1883.42,1890.84,1423334.683,2693663745.42729,1367103,689935.958,1305889938.35254,2023-07-21,9.647e-05,3
2023-07-22 00:00:00+00:00,1890.84,1896.85,1835.39,1865.6,1146954.994,2154869158.92295,1075435,532186.047,1000228577.21009,2023-07-22,7.003e-05,3
2023-07-23 00:00:00+00:00,1865.6,1904.57,1856.68,1887.86,1545904.444,2907676982.84785,1409113,793198.55,1491978313.51174,2023-07-23,0.00010392999999999999,3
2023-07-24 00:00:00+00:00,1887.85,1890.2,1829.0,1849.04,2113287.416,3919275815.32224,1897904,996408.233,1847680176.13681,2023-07-24,0.00017087,3
2023-07-25 00:00:00+00:00,1849.04,1868.54,1844.5,1856.91,1320722.986,2451833082.62795,1328165,662243.95,1229477142.93225,2023-07-25,0.00025879,3
2023-07-26 00:00:00+00:00,1856.91,1887.79,1846.9,1870.98,1946701.756,3628405350.49632,1708874,1005260.859,1873907356.63653,2023-07-26,0.00025697999999999997,3
2023-07-27 00:00:00+00:00,1870.97,1885.57,1854.0,1860.28,1593279.389,2978878030.2649,1417004,779440.579,1457276599.42233,2023-07-27,0.00022112,3
2023-07-28 00:00:00+00:00,1860.29,1883.76,1855.57,1873.39,1378048.23,2576729426.7434,1219487,693925.831,1297560912.84423,2023-07-28,0.00019717999999999998,3
2023-07-29 00:00:00+00:00,1873.38,1886.19,1868.56,1879.85,749505.043,1405661589.82189,751626,388500.308,728653364.67202,2023-07-29,0.00021485,3
2023-07-30 00:00:00+00:00,1879.86,1885.0,1845.56,1860.76,1386061.233,2588400428.31909,1210044,670091.701,1251499550.35679,2023-07-30,0.00015635,3
2023-07-31 00:00:00+00:00,1860.77,1876.73,1850.08,1855.39,1421399.856,2648009197.68637,1219991,700919.539,1305915442.04879,2023-07-31,4.4399999999999995e-05,3
2023-08-01 00:00:00+00:00,1855.4,1875.87,1808.47,1873.05,2857111.757,5253762221.9205,1998672,1427051.02,2624935205.76073,2023-08-01,0.00021038000000000003,3
2023-08-02 00:00:00+00:00,1873.06,1879.27,1820.0,1839.07,2433052.599,4499307943.90133,1819159,1173293.13,2169843298.13394,2023-08-02,0.00030000000000000003,3
2023-08-03 00:00:00+00:00,1839.07,1858.9,1825.0,1834.69,1708783.419,3145302649.42659,1355571,845442.71,1556344906.9886,2023-08-03,0.00030000000000000003,3
2023-08-04 00:00:00+00:00,1834.69,1851.0,1808.77,1829.4,1914149.705,3512140548.40425,1496727,951612.842,1746523507.72868,2023-08-04,0.0002483,3
2023-08-05 00:00:00+00:00,1829.4,1838.62,1826.7,1835.5,649573.659,1190327889.76681,634724,325352.514,596212794.12981,2023-08-05,0.00026081,3
2023-08-06 00:00:00+00:00,1835.5,1838.6,1825.0,1829.38,804165.426,1473035578.85485,704305,391074.683,716376190.21179,2023-08-06,0.00021885,3
2023-08-07 00:00:00+00:00,1829.39,1846.86,1800.0,1828.18,2235036.668,4078589895.0943,1694489,1104861.941,2016417338.40522,2023-08-07,0.00029331,3
2023-08-08 00:00:00+00:00,1828.18,1878.0,1825.35,1855.36,2299167.676,4246702788.46169,1782666,1189879.77,2198223583.18393,2023-08-08,0.00021637000000000002,3
2023-08-09 00:00:00+00:00,1855.36,1871.28,1845.18,1854.7,1405393.116,2608828366.62844,1203325,707642.124,1313665276.2118,2023-08-09,0.00018274,3
2023-08-10 00:00:00+00:00,1854.69,1865.38,1844.81,1851.42,1190359.595,2206051375.26295,1022074,580202.134,1075359575.26292,2023-08-10,0.00027595,3
2023-08-11 00:00:00+00:00,1851.43,1857.99,1834.52,1848.04,1079579.87,1994538363.42238,894262,526457.122,972773800.02674,2023-08-11,8.57e-05,3
2023-08-12 00:00:00+00:00,1848.04,1853.02,1845.35,1849.14,450661.209,833424956.61809,478354,223779.048,413851499.05956,2023-08-12,0.00017558,3
2023-08-13 00:00:00+00:00,1849.14,1861.93,1833.4,1840.09,841324.653,1554669146.88981,746373,413565.853,764309121.11672,2023-08-13,0.00018191,3
2023-08-14 00:00:00+00:00,1840.09,1855.86,1834.28,1844.81,1283582.445,2369924279.03675,1058520,633864.721,1170351292.33259,2023-08-14,0.00029882,3
2023-08-15 00:00:00+00:00,1844.8,1846.75,1810.92,1828.28,1212865.745,2224006399.87829,1000802,554621.718,1017020706.03046,2023-08-15,0.00026382,3
2023-08-16 00:00:00+00:00,1828.27,1830.87,1791.11,1807.19,1557481.275,2830987601.01116,1334812,756394.01,1375107712.58889,2023-08-16,0.00026773,3
2023-08-17 00:00:00+00:00,1807.19,1809.66,1492.66,1681.0,5897283.822,10069596308.31243,4001486,2770969.223,4728878843.88751,2023-08-17,0.00024572,3
2023-08-18 00:00:00+00:00,1681.0,1698.98,1638.48,1660.76,2961785.532,4956722774.94701,2799834,1456021.279,2436920133.34704,2023-08-18,-5.945e-05,3
2023-08-19 00:00:00+00:00,1660.76,1696.14,1653.36,1668.69,1374954.312,2295511190.10816,1251150,659459.536,1101262541.125,2023-08-19,-0.0002079,3
2023-08-20 00:00:00+00:00,1668.7,1694.36,1660.22,1684.16,1165848.58,1950618000.36989,1059429,569849.606,953596496.62451,2023-08-20,-0.00022162,3
2023-08-21 00:00:00+00:00,1684.15,1687.78,1647.22,1666.79,1716607.681,2864914067.06811,1393442,839563.063,1401314659.34083,2023-08-21,-7.782999999999999e-05,3
2023-08-22 00:00:00+00:00,1666.8,1668.57,1575.0,1634.5,2628650.16,4297253119.31144,2461726,1282150.613,2096662806.13178,2023-08-22,-6.664e-05,3
2023-08-23 00:00:00+00:00,1634.49,1703.85,1628.5,1678.8,2809971.177,4668477789.68188,3320788,1426411.606,2370270396.66141,2023-08-23,-1.885e-05,3
2023-08-24 00:00:00+00:00,1678.79,1682.88,1631.66,1660.22,1739875.239,2884193910.79672,1485826,867292.244,1437771560.47395,2023-08-24,-1.95e-06,3
2023-08-25 00:00:00+00:00,1660.23,1676.73,1634.43,1653.24,1842552.274,3043887039.99092,1693684,932169.939,1540066750.87766,2023-08-25,-3.723e-05,3
2023-08-26 00:00:00+00:00,1653.25,1654.77,1643.01,1646.28,499811.129,824120366.34905,516668,242895.732,400492416.46727,2023-08-26,-2.798e-05,3
2023-08-27 00:00:00+00:00,1646.29,1659.57,1645.38,1657.59,657340.273,1086302322.04676,657187,334292.636,552428808.20619,2023-08-27,4.63e-05,3
2023-08-28 00:00:00+00:00,1657.59,1663.88,1618.0,1652.51,1672402.974,2751962940.19508,1483706,843576.057,1388408352.74988,2023-08-28,7.130000000000001e-06,3
2023-08-29 00:00:00+00:00,1652.5,1747.15,1639.01,1728.51,3479356.341,5922298880.94104,2859738,1773847.706,3019021235.59899,2023-08-29,-8.446000000000001e-05,3
2023-08-30 00:00:00+00:00,1728.52,1730.37,1688.0,1704.39,1539234.041,2633294810.54013,1517829,766589.73,1311603535.89948,2023-08-30,0.00019381000000000002,3
2023-08-31 00:00:00+00:00,1704.39,1730.0,1628.3,1645.27,2488894.539,4174430139.24252,2158167,1222124.399,2050532975.80199,2023-08-31,0.00011957999999999999,3
2023-09-01 00:00:00+00:00,1645.26,1653.89,1601.22,1628.19,2089554.942,3406667604.15655,1880661,1032354.552,1683031627.01186,2023-09-01,4.177e-05,3
2023-09-02 00:00:00+00:00,1628.2,1644.99,1627.05,1636.24,754625.922,1233123837.93811,779308,368608.693,602379071.68856,2023-09-02,-2.11e-06,3
2023-09-03 00:00:00+00:00,1636.24,1648.24,1623.93,1635.02,838943.974,1371255502.34573,794257,428801.493,701003639.28079,2023-09-03,-1.7059999999999996e-05,3
2023-09-04 00:00:00+00:00,1635.03,1644.5,1614.76,1630.09,1087824.165,1772994172.54402,1049704,544060.418,886796174.83601,2023-09-04,-6.847000000000001e-05,3
2023-09-05 00:00:00+00:00,1630.08,1648.0,1608.45,1633.63,1444381.953,2353454200.55271,1320230,723388.438,1178787699.00706,2023-09-05,4.393e-05,3
2023-09-06 00:00:00+00:00,1633.63,1680.0,1606.74,1632.33,1835281.753,2997580765.06195,1505410,925291.963,1511534954.95455,2023-09-06,5.4369999999999996e-05,3
2023-09-07 00:00:00+00:00,1632.33,1659.7,1622.61,1647.27,1570880.608,2572833662.21947,1312038,798238.114,1307460916.38445,2023-09-07,0.00016687,3
2023-09-08 00:00:00+00:00,1647.25,1658.77,1615.0,1635.78,1482115.785,2422307107.23686,1298004,732024.197,1196325913.40325,2023-09-08,0.00010778,3
2023-09-09 00:00:00+00:00,1635.77,1636.92,1629.0,1634.8,411166.927,671640259.67899,425249,205822.019,336217122.03261,2023-09-09,0.00012469,3
2023-09-10 00:00:00+00:00,1634.81,1635.05,1590.0,1616.47,1532646.839,2479591561.04642,1274849,742295.231,1201148650.913,2023-09-10,6.249e-05,3
2023-09-11 00:00:00+00:00,1616.46,1618.35,1528.61,1551.03,3273332.648,5152734588.80112,2794774,1566573.982,2466302225.71971,2023-09-11,9.96e-05,3
2023-09-12 00:00:00+00:00,1551.02,1626.78,1548.7,1592.29,2987142.357,4756772634.50226,2626404,1526375.881,2430607021.09923,2023-09-12,-7.806000000000001e-05,3
2023-09-13 00:00:00+00:00,1592.29,1620.0,1580.46,1606.68,1869877.516,2989447575.59212,1813619,950149.896,1519369281.24121,2023-09-13,2.614e-05,3
2023-09-14 00:00:00+00:00,1606.69,1644.45,1606.02,1625.65,2118267.271,3445036998.14618,1981372,1080125.743,1756825319.19237,2023-09-14,-1.0279999999999996e-05,3
2023-09-15 00:00:00+00:00,1625.65,1653.91,1610.0,1640.67,1426966.202,2324102928.93025,1432652,746173.973,1215530057.64763,2023-09-15,2.130000000000001e-05,3
2023-09-16 00:00:00+00:00,1640.66,1652.97,1630.37,1633.68,778800.039,1275526426.27402,791509,379181.772,621064593.59224,2023-09-16,0.00011154,3
2023-09-17 00:00:00+00:00,1633.68,1634.43,1610.81,1621.62,946075.604,1536971431.17038,912567,458286.181,744605754.84458,2023-09-17,5.513e-05,3
2023-09-18 00:00:00+00:00,1621.63,1668.64,1598.58,1635.63,2369929.712,3889929749.54443,2181953,1187811.327,1950011835.53669,2023-09-18,4.963e-05,3
2023-09-19 00:00:00+00:00,1635.63,1660.69,1625.02,1642.49,1776617.676,2919971038.79256,1657071,890576.185,1463833715.04528,2023-09-19,-1.393e-05,3
2023-09-20 00:00:00+00:00,1642.48,1648.68,1602.0,1621.6,1872818.8,3048153518.40011,1815994,910689.54,1482440750.90431,2023-09-20,9.91e-05,3
2023-09-21 00:00:00+00:00,1621.6,1624.81,1565.5,1583.0,2049732.627,3270921337.69404,1935935,966042.895,1541901301.88779,2023-09-21,0.00010821000000000001,3
2023-09-22 00:00:00+00:00,1583.0,1602.28,1575.46,1592.28,1121431.042,1785915865.79037,1084273,558545.8,889563626.69211,2023-09-22,8.629e-05,3
2023-09-23 00:00:00+00:00,1592.28,1597.6,1586.53,1592.97,512678.235,816248305.47904,458455,258382.402,411362107.88128,2023-09-23,8.101e-05,3
2023-09-24 00:00:00+00:00,1592.97,1600.95,1568.28,1579.99,884404.712,1404537061.94281,810700,439772.57,698598584.85967,2023-09-24,7.104e-05,3
2023-09-25 00:00:00+00:00,1579.99,1597.13,1562.0,1587.69,1624097.779,2566160541.55339,1487912,831407.036,1313878843.61197,2023-09-25,0.00012292,3
2023-09-26 00:00:00+00:00,1587.68,1599.4,1578.61,1593.3,1186689.092,1884723615.62952,1166579,599949.579,952942906.9894,2023-09-26,0.00013702,3
2023-09-27 00:00:00+00:00,1593.3,1633.98,1582.64,1597.89,2305835.91,3703063187.32729,2014187,1160285.719,1863889811.31129,2023-09-27,0.00015649000000000001,3
2023-09-28 00:00:00+00:00,1597.89,1668.0,1597.17,1652.13,2832920.096,4633523879.60758,2580757,1470588.013,2405056706.62462,2023-09-28,7.357e-05,3
2023-09-29 00:00:00+00:00,1652.13,1687.65,1647.5,1666.61,1996104.505,3329523068.64839,1954962,1012814.554,1689487331.83868,2023-09-29,4.048e-05,3
2023-09-30 00:00:00+00:00,1666.61,1694.11,1665.27,1670.18,1063587.313,1783660358.78097,1050816,537174.971,901072185.26257,2023-09-30,-3.3800000000000015e-06,3
2023-10-01 00:00:00+00:00,1670.17,1780.0,1666.69,1733.39,1762739.428,2997174137.30115,1812217,934466.489,1590481386.31219,2023-10-01,3.145e-05,3
2023-10-02 00:00:00+00:00,1733.4,1743.99,1619.99,1661.49,3140059.122,5329837520.60813,3102053,1523394.231,2587170206.61582,2023-10-02,0.0002268,3
2023-10-03 00:00:00+00:00,1661.49,1669.94,1642.03,1656.18,1574186.817,2606720930.49924,1713634,791611.03,1310942231.3823,2023-10-03,8.854e-05,3
2023-10-04 00:00:00+00:00,1656.19,1657.05,1615.0,1645.75,1760659.358,2888984570.87979,1800180,871317.804,1430070895.74855,2023-10-04,7.976e-05,3
2023-10-05 00:00:00+00:00,1645.76,1655.13,1601.28,1611.23,1929063.873,3142418022.15932,1946846,936228.104,1525405654.26574,2023-10-05,6.822e-05,3
2023-10-06 00:00:00+00:00,1611.24,1664.6,1610.59,1644.33,2078440.945,3396848695.37563,2101172,1055384.558,1725094663.88657,2023-10-06,0.00024378,3
2023-10-07 00:00:00+00:00,1644.32,1647.16,1629.03,1633.18,729971.504,1195721405.78214,803174,364663.637,597321833.31396,2023-10-07,0.00015819,3
2023-10-08 00:00:00+00:00,1633.17,1640.9,1615.19,1632.02,1153340.712,1878584822.50507,1197257,576481.404,939040662.60794,2023-10-08,0.00028085,3
2023-10-09 00:00:00+00:00,1632.03,1635.81,1544.3,1579.4,2950124.049,4687163300.24275,2468764,1396322.676,2218841266.20996,2023-10-09,0.00020507000000000001,3
2023-10-10 00:00:00+00:00,1579.39,1594.4,1545.6,1566.89,2076875.007,3269769387.62689,1877903,1025764.768,1615272405.25873,2023-10-10,0.00020636,3
2023-10-11 00:00:00+00:00,1566.89,1577.89,1541.78,1566.07,2381820.983,3720791581.44529,2150018,1187227.914,1854872229.63186,2023-10-11,0.00012374,3
2023-10-12 00:00:00+00:00,1566.08,1568.06,1514.5,1538.81,2299190.123,3548262571.00839,1969356,1099774.943,1697529747.81473,2023-10-12,0.00013828,3
2023-10-13 00:00:00+00:00,1538.82,1575.53,1536.65,1551.55,1795481.428,2781970955.41561,1572029,899400.523,1393667348.79359,2023-10-13,9.859e-05,3
2023-10-14 00:00:00+00:00,1551.55,1561.7,1543.83,1554.15,791727.302,1228665922.21849,735132,409317.457,635288169.20856,2023-10-14,0.00010826,3
2023-10-15 00:00:00+00:00,1554.15,1567.0,1546.14,1557.25,1000513.27,1557409625.42848,929789,505242.61,786513038.1702,2023-10-15,0.00014398,3
2023-10-16 00:00:00+00:00,1557.25,1642.0,1554.1,1598.61,3513907.329,5586981341.03709,2904708,1793178.182,2851360793.88214,2023-10-16,0.00017985,3
2023-10-17 00:00:00+00:00,1598.61,1599.83,1541.0,1563.99,1821162.481,2869574835.22577,1613796,884253.539,1393430053.79356,2023-10-17,0.00011256,3
2023-10-18 00:00:00+00:00,1564.0,1584.9,1554.7,1562.65,1722717.852,2706429797.06621,1514754,867201.254,1362536631.72958,2023-10-18,0.00013827000000000002,3
2023-10-19 00:00:00+00:00,1562.66,1574.34,1539.0,1565.89,1914194.811,2979513487.14482,1602080,949767.274,1478615291.82173,2023-10-19,0.00013081,3
2023-10-20 00:00:00+00:00,1565.9,1630.01,1560.37,1603.14,2591313.635,4147073641.09869,2349744,1337875.67,2140869634.71588,2023-10-20,0.00016852000000000002,3
2023-10-21 00:00:00+00:00,1603.15,1643.84,1591.25,1628.29,1630618.809,2637996263.05947,1505973,823023.857,1331750359.58411,2023-10-21,0.00010408,3
2023-10-22 00:00:00+00:00,1628.29,1667.5,1620.0,1662.83,1922557.976,3147813653.67379,1833101,978910.359,1603253930.14586,2023-10-22,0.00010805999999999999,3
2023-10-23 00:00:00+00:00,1662.82,1803.0,1656.25,1766.35,5040484.646,8602139318.25797,4897119,2548724.688,4351652892.82009,2023-10-23,0.00012738000000000002,3
2023-10-24 00:00:00+00:00,1766.35,1854.87,1755.28,1784.31,5148312.495,9289125142.383,5912764,2537428.729,4577941312.19656,2023-10-24,0.00030000000000000003,3
2023-10-25 00:00:00+00:00,1784.3,1818.55,1759.16,1786.71,2706185.955,4842621703.21632,3390549,1342446.195,2402553046.32413,2023-10-25,0.00030000000000000003,3
2023-10-26 00:00:00+00:00,1786.7,1872.64,1757.25,1803.3,4046404.43,7321211035.63508,4124422,2002889.806,3624600205.76679,2023-10-26,0.00030000000000000003,3
2023-10-27 00:00:00+00:00,1803.31,1803.92,1735.5,1780.02,2440107.981,4342572403.59896,2392435,1187295.267,2113386532.06047,2023-10-27,0.00030000000000000003,3
2023-10-28 00:00:00+00:00,1780.03,1806.23,1767.37,1776.76,1074543.724,1919964127.56444,1163130,532947.194,952356773.00363,2023-10-28,0.00030000000000000003,3
2023-10-29 00:00:00+00:00,1776.76,1813.1,1762.49,1795.49,1315116.448,2355557946.44111,1379647,661801.443,1185353590.20619,2023-10-29,0.00030000000000000003,3
2023-10-30 00:00:00+00:00,1795.48,1832.65,1776.94,1809.81,2334817.504,4215510289.5673,2225616,1166802.277,2106971712.38701,2023-10-30,0.00030000000000000003,3
2023-10-31 00:00:00+00:00,1809.82,1820.91,1781.0,1815.67,2155865.116,3883759064.22507,2111699,1056508.56,1903455534.56253,2023-10-31,0.00030000000000000003,3
2023-11-01 00:00:00+00:00,1815.66,1861.63,1782.73,1848.2,3596670.145,6543306690.18927,3191399,1791212.171,3259729542.97009,2023-11-01,0.00030000000000000003,3
2023-11-02 00:00:00+00:00,1848.2,1876.26,1784.0,1800.68,2902767.066,5310717363.58517,2745069,1394011.396,2551622630.55722,2023-11-02,0.0005734199999999999,3
2023-11-03 00:00:00+00:00,1800.68,1834.32,1775.36,1832.49,2284646.929,4119457491.29056,2333085,1134916.177,2046835562.76318,2023-11-03,0.00030000000000000003,3
2023-11-04 00:00:00+00:00,1832.49,1870.68,1823.32,1856.08,1368734.648,2518749107.0753,1379689,688307.936,1266895459.57968,2023-11-04,0.00030000000000000003,3
