datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,ret_1d,logret_1d,range,true_range,atr_14,vol_30,funding_rate_day_sum
2023-08-05 00:00:00+00:00,29101.1,29145.0,28960.0,29057.7,82508.624,2396889615.43942,918789,40766.797,1184357168.27242,-0.0014913525605561029,-0.0014924657336781166,0.006357148011587191,185.0,595.3928571428575,0.24550628968010696,0.00024181
2023-08-06 00:00:00+00:00,29057.7,29199.0,28978.5,29075.9,103094.44,2997426571.5375,1025663,51472.485,1496624248.9518,0.0006263400062633817,0.0006261439372270416,0.007588350075883501,220.5,564.7642857142861,0.23870497871111393,0.0003
2023-08-07 00:00:00+00:00,29075.9,29274.5,28682.3,29202.7,297752.439,8642375892.18842,2447107,148860.265,4321116179.88611,0.004361000003439308,0.00435151839911363,0.020367383296819728,592.2000000000007,516.9428571428574,0.2395126117261146,0.00027669
2023-08-08 00:00:00+00:00,29202.7,30250.0,29132.4,29759.0,459269.801,13599577748.60257,3526450,240202.606,7113900215.65543,0.01904960842661807,0.018870436496822407,0.03827043389823539,1117.5999999999985,572.0214285714288,0.24931352616202046,0.0002508
2023-08-09 00:00:00+00:00,29758.9,30149.7,29362.0,29572.8,362009.701,10756925627.79187,2785756,178555.799,5306968152.2511,-0.006256930676434069,-0.006276587303508663,0.026469303404012257,787.7000000000007,586.3214285714288,0.24814177192466494,0.00026514
2023-08-10 00:00:00+00:00,29572.9,29729.8,29303.7,29443.7,234546.038,6922645509.59273,2026750,115230.163,3401446424.3664,-0.004365498025212355,-0.004375054634765618,0.014408510523183418,426.09999999999854,581.5500000000001,0.2468063185779167,0.00028277
2023-08-11 00:00:00+00:00,29443.7,29565.1,29220.0,29415.5,179044.008,5265186188.14472,1429875,88423.189,2600611749.95184,-0.0009577600641224038,-0.0009582190093553322,0.01172067369250463,345.09999999999854,575.992857142857,0.24565001446951318,0.00027123
2023-08-12 00:00:00+00:00,29415.5,29470.0,29360.0,29420.7,56238.035,1654106361.1419,582075,28814.601,847528024.3006,0.0001767775492511614,0.00017676192594073825,0.0037395250803148,110.0,572.3928571428569,0.20796725117641932,0.00029305
2023-08-13 00:00:00+00:00,29420.8,29463.0,29256.6,29293.3,84190.505,2472829612.6647,766936,40100.62,1177827495.3593,-0.0043302844595812795,-0.004339687295786376,0.007015468700608804,206.40000000000146,555.9571428571427,0.16735164085072826,0.00024637
2023-08-14 00:00:00+00:00,29293.3,29686.7,29070.0,29419.5,295035.383,8677120731.75313,2235064,147796.69,4347419271.95404,0.004308152376140573,0.004298898855225275,0.021052595644737902,616.7000000000007,569.592857142857,0.1684005166007121,0.0003
2023-08-15 00:00:00+00:00,29419.5,29492.1,29050.0,29188.8,191289.959,5604668799.70402,1548283,92794.87,2719077508.7602,-0.007841737623005218,-0.007872645735719885,0.015027447781233487,442.09999999999854,516.5285714285712,0.1700988339491655,0.0003
2023-08-16 00:00:00+00:00,29188.9,29257.4,28705.1,28714.4,272023.138,7903933631.97155,2185324,129400.59,3761312663.6682,-0.016252809296716464,-0.016386334956473902,0.018921641177438022,552.3000000000029,473.5785714285713,0.17804341829946513,0.0003
