datetime_utc,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,ret_1d,logret_1d,range,true_range,atr_14,vol_30
2021-01-08 00:00:00+00:00,39432.48,41950.0,36500.0,40582.81,139789.957499,5568443208.731365,2925632,67300.155216,2684975445.9789047,0.029177364331963496,0.02875980772455833,0.13821163777493972,5450.0,3027.4471428571424,0.7066221063336752
2021-01-09 00:00:00+00:00,40586.96,41380.0,38720.0,40088.22,75785.979675,3054779029.161777,1998156,37007.321909,1491990705.551699,-0.012187179744330034,-0.012262052365310083,0.06554499306479764,2660.0,3048.3735714285713,0.7042294149752741
2021-01-10 00:00:00+00:00,40088.22,41350.0,35111.11,38150.02,118209.544503,4604034729.507071,2628050,55451.344673,2160976896.828028,-0.04834836767509265,-0.049556243592201454,0.15562901021796427,6238.889999999999,3299.5799999999995,0.7402264992819274
2021-01-11 00:00:00+00:00,38150.02,38264.74,30420.0,35404.47,249131.539943,8426879770.740009,4431451,122133.40619,4133116282.9453015,-0.07196719687171849,-0.0746881986220913,0.20562872575165095,7844.739999999998,3759.9900000000002,0.8121722870547041
2021-01-12 00:00:00+00:00,35410.37,36628.0,32531.0,34051.24,133948.151996,4651302423.484116,2674145,65098.310196,2261732478.830052,-0.03822200981966406,-0.03897163438842277,0.11571985119393116,4097.0,3943.347142857143,0.8390671717598688
2021-01-13 00:00:00+00:00,34049.15,37850.0,32380.0,37371.38,124477.914938,4322876606.419625,2514289,63981.038306,2222872691.371912,0.09750423185763579,0.09303872186648476,0.16064025862200615,5470.0,4214.347142857143,0.8790370820874794
2021-01-14 00:00:00+00:00,37371.38,40100.0,36701.23,39144.5,102950.389421,3974826638.1450887,2297466,51264.467092,1979442593.05,0.04744593322483692,0.046354756422230636,0.09094579862986052,3398.769999999997,4353.544999999999,0.8811378920598997
2021-01-15 00:00:00+00:00,39145.21,39747.76,34408.0,36742.22,118300.920916,4371588898.681637,2560801,57738.03422,2133723812.7598624,-0.06136954105940806,-0.06333342468810521,0.13641150097714883,5339.760000000002,4665.282857142856,0.8891418643662927
2021-01-16 00:00:00+00:00,36737.43,37950.0,35357.8,35994.98,86348.431508,3178840336.1492844,2066363,42420.423736,1563160122.0113344,-0.020337366658846334,-0.020547018278435303,0.0705509901143697,2592.199999999997,4539.477857142856,0.8812480109485571
2021-01-17 00:00:00+00:00,35994.98,36852.5,33850.0,35828.61,80157.727384,2843103040.240664,1860642,39513.638561,1402648632.851225,-0.004622033405769388,-0.004632748030489964,0.08341440945376272,3002.5,4552.862142857142,0.884252353707834
2021-01-18 00:00:00+00:00,35824.99,37469.83,34800.0,36631.27,70698.11875,2554843260.524399,1707766,35621.506048,1289347187.1665287,0.02240276695076915,0.02215551096647239,0.07451670606255732,2669.8300000000017,4352.849999999999,0.8829135227455153
2021-01-19 00:00:00+00:00,36622.46,37850.0,35844.06,35891.49,79611.307769,2935348499.344214,1939371,38704.68162,1428235709.8519692,-0.02019531400358221,-0.020402027184060145,0.05476031816532712,2005.9400000000023,4177.5599999999995,0.885192860217698
2021-01-20 00:00:00+00:00,35901.94,36415.31,33400.0,35468.23,89368.422918,3126721093.520776,2234539,42546.634077,1489289968.43647,-0.011792767589197228,-0.01186285382495278,0.08401183678916639,3015.3099999999977,4132.138571428571,0.874773169751104
2021-01-21 00:00:00+00:00,35468.23,35600.0,30071.0,30850.13,131803.182926,4281220573.9354296,2820752,61805.961523,2009389821.21276,-0.13020384721763678,-0.1394964019344247,0.15588598585269126,5529.0,4236.709999999999,1.003909054312209
2021-01-22 00:00:00+00:00,30851.99,33826.53,28850.0,32945.17,142971.684049,4483295872.022273,2707810,70150.188455,2201161570.4986706,0.06791024867642359,0.06570370018688365,0.16131309657366108,4976.529999999999,4202.890714285713,1.0157044906983546
2021-01-23 00:00:00+00:00,32950.0,33456.0,31390.16,32078.0,64595.287675,2089098295.758437,1700056,32680.776128,1057114174.5522273,-0.026321612545936124,-0.026674227552627272,0.06270539809022083,2065.84,4160.450714285714,1.0243955127935562
2021-01-24 00:00:00+00:00,32078.0,33071.0,30900.0,32259.9,57978.037966,1864609665.3657017,1528287,27826.119197,895721122.0169544,0.005670553026996705,0.005654535963060425,0.06767878296651911,2171.0,3869.887142857143,1.0188205715039786
2021-01-25 00:00:00+00:00,32259.45,34875.0,31910.0,32254.2,88499.226921,2958759288.5635686,2106548,44489.524132,1488432034.4924214,-0.00017668994634212343,-0.00017670555785009867,0.09190977033406798,2965.0,3521.334285714285,0.9945761659468176
2021-01-26 00:00:00+00:00,32254.19,32921.88,30837.37,32467.77,84972.20691,2708545364.494641,2010392,42402.312917,1352678098.8663208,0.0066214632512975324,0.006599637655449797,0.06462755238077517,2084.5099999999984,3377.584999999999,0.9929425368522345
2021-01-27 00:00:00+00:00,32464.01,32557.29,29241.72,30366.15,95911.961711,2958081421.641559,2065953,46664.381638,1440079785.1205118,-0.06472942243954538,-0.0669194037928218,0.10211880889879409,3315.5699999999997,3223.6971428571424,1.0214448737375292
2021-01-28 00:00:00+00:00,30362.19,33783.98,29842.1,33364.86,92621.145617,2953553214.065681,2060660,46067.782326,1468956156.4850712,0.09875173507342883,0.09417474914995339,0.12981164882607787,3941.8800000000047,3262.490714285715,1.0722841649785395
2021-01-29 00:00:00+00:00,33368.18,38531.9,31915.4,34252.2,231827.005626,8195593336.228466,4403349,116537.247847,4121941033.637325,0.0265950464051099,0.026247545889010127,0.1983074408224701,6616.5,3353.6864285714287,1.0614992154719518
2021-01-30 00:00:00+00:00,34246.28,34933.0,32825.0,34262.88,84889.68134,2884500062.9380784,2201040,42418.467099,1441981400.653638,0.00031180478918146903,0.00031175618816980943,0.06154349209685802,2108.0,3319.1007142857147,1.0615985932991578
2021-01-31 00:00:00+00:00,34262.89,34342.69,32171.67,33092.98,68742.280384,2289641045.7580123,1707064,32480.447358,1082502551.5205712,-0.03414482378597461,-0.03474137711240388,0.06336361683547923,2171.020000000004,3259.709285714286,1.0709239251310563
2021-02-01 00:00:00+00:00,33092.97,34717.27,32296.16,33526.37,82718.276882,2791776658.0056057,1810492,41855.841486,1413158966.728098,0.013096130961913977,0.013011118061134752,0.07316083350607884,2421.109999999997,3241.9435714285714,1.01944216530645
2021-02-02 00:00:00+00:00,33517.09,35984.33,33418.0,35466.24,78056.65988,2716321896.3176084,1789672,39216.563106,1364790964.6368997,0.057861021041049066,0.05624896473299401,0.07654661092149259,2566.3300000000017,3281.971428571429,1.0346569652549726
2021-02-03 00:00:00+00:00,35472.71,37662.63,35362.38,37618.87,80784.333663,2951232788.1843047,1881740,39863.07506,1456248046.1419172,0.06069518505485805,0.058924528115626984,0.06485745317236899,2300.25,3230.895714285715,1.0453499383524187
2021-02-04 00:00:00+00:00,37620.26,38708.27,36161.95,36936.66,92080.735898,3452669022.153292,2211866,45516.21369,1707710013.8895383,-0.018134781826248392,-0.018301232416527924,0.067687306928677,2546.3199999999997,3017.8471428571434,1.0299035498639657
2021-02-05 00:00:00+00:00,36936.65,38310.12,36570.0,38290.24,66681.334275,2509278291.7515864,1853253,32756.385031,1232713879.8381383,0.03664597719447271,0.0359904796336572,0.047110919070646955,1740.1200000000026,2786.675,0.9973997860855414
2021-02-06 00:00:00+00:00,38289.32,40955.51,38215.94,39186.94,98757.311183,3922095148.92815,2291646,52015.513362,2065180747.347224,0.023418500380253615,0.023148494595259805,0.07154747528351872,2739.5699999999997,2834.798571428572,0.9684994702739085
2021-02-07 00:00:00+00:00,39181.01,39700.0,37351.0,38795.69,84363.679763,3256521384.2406106,1976357,40764.388959,1574482907.563902,-0.009984193713517775,-0.010034370035013396,0.05994344034007248,2349.0,2847.5128571428577,0.9638038673030894
2021-02-08 00:00:00+00:00,38795.69,46794.45,37988.89,46374.87,138597.536914,5881536976.635699,3230961,72345.891568,3069313839.441136,0.1953613919484356,0.17844855970428242,0.22697263536233012,8805.559999999998,3264.6957142857145,1.1792802123744834
2021-02-09 00:00:00+00:00,46374.86,48142.19,44961.09,46420.42,115499.861712,5386255398.017187,3119034,57429.564347,2679451036.491804,0.0009822129959609072,0.000981730940404546,0.06859534053680379,3181.100000000006,3343.0235714285727,1.1627571322813859
2021-02-10 00:00:00+00:00,46420.42,47310.0,43727.0,44807.58,97154.1822,4431650130.251104,2891592,47971.985731,2190231238.817587,-0.03474419231881132,-0.035362127092163576,0.07718585915422567,3583.0,3362.125714285715,1.1373871987255648
2021-02-11 00:00:00+00:00,44807.58,48678.9,43994.02,47969.51,89561.081454,4185630934.4108953,2570949,46138.33674,2158335922.692324,0.07056685498301851,0.06818827920686132,0.1045555238644891,4684.880000000005,3415.1971428571437,1.1431703251360497
2021-02-12 00:00:00+00:00,47968.66,48985.8,46125.0,47287.6,85870.035697,4080571908.967661,2418841,41841.039135,1990472918.9285848,-0.014215488129855847,-0.01431749606359567,0.059637882479933665,2860.800000000003,3146.932857142858,1.1052254682342233
2021-02-13 00:00:00+00:00,47298.15,48150.0,46202.53,47153.69,63768.097399,3007710147.41816,2058823,30996.309859,1462495399.9928117,-0.0028318206041328953,-0.0028358377938655366,0.04118352379905094,1947.4700000000012,3135.4664285714293,1.0973536548682905
2021-02-14 00:00:00+00:00,47156.78,49707.43,47014.17,48577.79,73735.475533,3584808348.834733,2090070,38752.156681,1884009921.0628607,0.03020124193885998,0.02975416368042083,0.057116632865847866,2693.260000000002,3172.7692857142865,1.0709040338863114
2021-02-15 00:00:00+00:00,48580.47,49010.92,45570.79,47911.1,79398.156784,3782219060.6647215,2313155,38176.364661,1819251655.7814271,-0.013724173125208128,-0.013819220219636108,0.07081693094724971,3440.1299999999974,3245.5564285714295,1.0687284322814994
2021-02-16 00:00:00+00:00,47911.1,50689.18,47003.62,49133.45,88813.266298,4349983777.692368,2199849,45608.603838,2236524604.988356,0.025512876974229215,0.025192855227892608,0.07692497145755363,3685.5599999999977,3325.501428571429,1.0683382653525655
2021-02-17 00:00:00+00:00,49133.45,52618.74,48947.0,52119.71,85743.637818,4365831514.815297,2514374,45055.446241,2294099235.2800226,0.060778553103842725,0.0590031225827925,0.0747299446710947,3671.739999999998,3423.4650000000006,1.08132716140396
2021-02-18 00:00:00+00:00,52117.67,52530.0,50901.9,51552.6,60758.046954,3149973077.4874654,1891592,28893.358623,1498231635.8439088,-0.01088091242257494,-0.010940542497738903,0.0312377025889054,1628.0999999999985,3357.877857142858,1.07817640769193
2021-02-19 00:00:00+00:00,51552.61,56368.0,50710.2,55906.0,79659.77802,4251167827.684247,2339215,40556.020246,2164871310.2239413,0.08444578934913083,0.0810690632665132,0.10974810193860257,5657.800000000003,3637.7121428571436,1.1016108189247187
2021-02-20 00:00:00+00:00,55906.0,57700.46,53863.93,55841.19,80948.205314,4551890859.8512745,2642846,38636.066274,2172833878.4409647,-0.0011592673416090937,-0.001159939811758548,0.06862465567202088,3836.529999999999,3716.0664285714292,0.9687545633098216
2021-02-21 00:00:00+00:00,55841.19,58352.8,55477.59,57408.57,58166.708511,3317998263.347889,1950533,29506.089085,1683107088.1573696,0.02806852790923675,0.027681826201510162,0.0514890531523416,2875.2100000000064,3753.652857142858,0.954409687282074
2021-02-22 00:00:00+00:00,57412.35,57508.47,47622.0,54087.67,134019.434944,7213386720.436797,3313083,63677.661979,3427217154.5209727,-0.05784676399359889,-0.059587346715506584,0.17221244145255668,9886.470000000001,3830.8607142857154,0.9795938897096408
2021-02-23 00:00:00+00:00,54087.67,54183.59,44892.56,48891.0,169375.025051,8215839131.243385,3825196,82464.142992,4002195292.097356,-0.09607864417158285,-0.10101291813933777,0.17177722760104103,9291.029999999999,4267.284285714287,1.0578791214806789
